RedFighter,BlueFighter,AggressionScore,RedFinishingProb,BlueFinishingProb,RedStrikeGrapple,BlueStrikeGrapple,FightPace,SurvivabilityIndex,BettingEdgeIndex
Cain Velasquez,Travis Browne,0.0015011822567369917,0.6238095238095238,0.2847222222222222,0,0.1891891891891892,0.401,0.99,0.527055223257755
Cat Zingano,Julianna Pena,0.03557118927263618,0.38888888888888884,0.25914315569487983,0.4117647058823529,0.46296296296296297,0.1,1,0.24420677361853826
Johny Hendricks,Kelvin Gastelum,0.52497918747894,0.2813852813852814,0.25384615384615383,0.2982456140350877,0.3793103448275862,0.1,1,0.022688598979013097
TJ Dillashaw,Raphael Assuncao,5.258334807966399e-4,0.3850837138508371,0.16638078902229847,0.24882629107981222,0.449438202247191,0.1,1,0.5778072502210433
Gegard Mousasi,Thiago Santos,0.0047257126023954816,0.4722222222222222,0.24947718046500184,0.46153846153846156,0.2461706783369803,0.4093333333333333,0.9066666666666666,0.4537346711259755
Joanna Jedrzejczyk,Claudia Gadelha,0.08317269649392238,0.2631578947368421,0.23905723905723905,0.1724137931034483,0.6349206349206349,0,1,0.08902691511387173
John Moraga,Matheus Nicolau,0.06913842034334682,0.3247788893721908,0.2375581559283801,0.4893410852713178,0.48484848484848486,NA,NA,0.12878787878787873
Rafael Dos Anjos,Eddie Alvarez,0.0047257126023954816,0.6235349273323956,0.20603968938740294,0.3655913978494624,0.18312387791741472,0.42366666666666664,0.7633333333333333,0.4537346711259755
Roy Nelson,Derrick Lewis,0.08317269649392238,0.5532621376649017,0.4410566182463206,0.11616650532429816,0.07380952380952381,0.1,1,0.08902691511387173
Rory MacDonald,Stephen Thompson,0.52497918747894,NA,0.47692307692307695,NA,0.1111111111111111,0,1,0.022688598979013097
Donald Cerrone,Patrick Cote,0.039165722796764356,0.4318181818181818,0.31313131313131315,0.4,0.25925925925925924,0.12416666666666668,0.8388888888888889,0.22962962962962952
Valerie Letourneau,Joanne Calderwood,0.057324175898868755,0.22598221235437482,0.20746363061353573,0.486950986632718,0.36486486486486486,0.12266666666666667,0.8488888888888889,0.16521739130434787
Randa Markos,Jocelyn Jones-Lybarger,0.47502081252106,0.2629288274449565,0.14028985507246378,0.7820927723840345,0.37168141592920356,0.1,1,0.022688598979013097
Ali Bagautinov,Geane Herrera,0.008162571153159897,0.2863861594020324,0.16387959866220736,0.2591362126245847,0.5333333333333333,0.1,1,0.4097222222222222
Luke Rockhold,Michael Bisping,2.902311985211097e-6,0.9764521193092621,0.13438735177865613,0,0.3125,0.428,0.72,0.7223529411764705
Dominick Cruz,Urijah Faber,9.577170524602394e-4,0.27692307692307694,0.17424242424242425,0.25,0.5238095238095238,0,1,0.55070281124498
Max Holloway,Ricardo Lamas,0.0066928509242848554,0.3708513708513708,0.150997150997151,0.2626728110599078,0.4897959183673469,0.1,1,0.4266994266994268
Dan Henderson,Hector Lombard,0.997268039236989,0.25874125874125875,0.8058823529411764,0.2727272727272727,0,0.24733333333333332,0.645,0.4907332796132151
Dustin Poirier,Bobby Green,0.030768859357148008,0.35125448028673834,0.24358974358974358,0.34146341463414637,0.29411764705882354,0.44233333333333336,0.5766666666666667,0.2645074224021593
Brian Ortega,Clay Guida,0.013386917827664779,0.5827633378932968,0.125,0.8670520231213873,0.5,0.10333333333333333,0.9777777777777777,0.36250948646597525
Beneil Dariush,James Vick,0.06913842034334682,0.32380952380952377,0.26666666666666666,0.6046511627906976,0.35714285714285715,0.4146666666666667,0.8533333333333334,0.12878787878787873
Jessica Penne,Jessica Andrade,0.9168273035060777,0.33838383838383834,0.21911421911421913,0.7017543859649122,0.40476190476190477,0.22755555555555554,0.7933333333333333,0.08902691511387173
Thomas Almeida,Cody Garbrandt,0.024127021417669196,0.5787139689578714,0.35294117647058826,0.09502262443438914,0.13043478260869565,0.44233333333333336,0.5766666666666667,0.2962962962962963
Renan Barao,Jeremy Stephens,0.057324175898868755,0.4327485380116959,0.29411764705882354,0.5172413793103449,0.16883116883116883,0.1,1,0.16521739130434787
Tarec Saffiedine,Rick Story,0.9241418199787566,0.19507389162561575,0.2813852813852814,0.27472527472527475,0.2982456140350877,0.1,1,0.1093518060366156
Sara McMann,Jessica Eye,0.09112296101485616,0.18803418803418803,0.2869158878504673,0.4498714652956298,0.3258426966292135,0.1,1,0.06775067750677505
Aljamain Sterling,Bryan Caraway,0.003505187220066338,0.3370531277508022,0.23025107164727496,0.49138804457953394,0.7790697674418605,0.1,1,0.4744074201305393
Fabricio Werdum,Stipe Miocic,0.030768859357148008,0.5326278659611993,0.3100358422939068,0.5495495495495496,0.07975460122699386,0.44433333333333336,0.5566666666666666,0.2645074224021593
Jacare Souza,Vitor Belfort,0.005486298899450404,0.7227214377406932,0.2738095238095238,1,0.10596026490066225,0.4073333333333333,0.9266666666666666,0.4427244582043343
Mauricio Rua,Corey Anderson,0.9525741268224334,0.35845986984815614,0.3111111111111111,0.26737967914438504,0.3333333333333333,0.1,1,0.19871794871794873
Demian Maia,Matt Brown,0.0016588010801744215,0.5500496633925616,0.2003577817531306,0.884321223709369,0.21153846153846154,0.10483333333333333,0.9677777777777777,0.5213675213675215
John Lineker,Rob Font,0.06297335605699649,0.4157088122605364,0.3977485928705441,0.2937853107344633,0.36046511627906974,0.1,1,0.14739229024943312
Rogerio Nogueira,Patrick Cummins,0.9866130821723351,0.2949699407465075,0.3535108958837772,0.45532646048109965,0.15384615384615385,0.4026666666666667,0.9733333333333334,0.36250948646597525
Alistair Overeem,Andrei Arlovski,0.012128434984274237,0.6666666666666667,0.34615384615384615,0,0.08256880733944955,0.25066666666666665,0.62,0.3725490196078431
Antonio Silva,Stefan Struve,0.9836975006285591,0.34931920316587295,0.6317829457364341,0.29491833030852993,0.18699186991869918,0.49466666666666664,0.05333333333333334,0.34143049932523617
Albert Tumenov,Gunnar Nelson,0.05215356307841774,0.34801241318161663,0.2960502030269472,0.10904872389791183,0.817174515235457,0.2233333333333333,0.825,0.182311222361285
Germaine de Randamie,Anna Elmose,7.096703991005881e-4,0.5787139689578714,0.14345369688037338,0.09502262443438914,0.3860294117647059,0.42466666666666664,0.7533333333333333,0.5647058823529412
Nikita Krylov,Francimar Barroso,0.024127021417669196,0.6093770520509565,0.27884615384615385,0.3326612903225806,0.44,0.22422222222222224,0.8183333333333334,0.2962962962962963
Karolina Kowalkiewicz,Heather Jo Clark,0.003018416324708424,0.2896930469746004,0.17961840892601524,0.3523884103367267,0.4090909090909091,NA,NA,0.4841269841269841
Kyoji Horiguchi,Neil Seery,2.7535691114583473e-5,0.38497551138000574,0.12685074029611845,0.3970080552359033,0.5387205387205387,0.1,1,0.6753246753246753
Jon Jones,Ovince Saint Preux,4.551723744799878e-6,0.8514412416851442,0.16936936936936936,0.375,0.19548872180451127,0,1,0.7141143542582966
Demetrious Johnson,Henry Cejudo,0.002025320389049882,0.3795646699046591,0.10944444444444446,0.52046783625731,0.3582887700534759,0.44366666666666665,0.5633333333333334,0.5095693779904307
Anthony Pettis,Edson Barboza,0.027922573784073024,0.4372759856630824,0.21014492753623187,0.5104895104895105,0.18518518518518517,0.1,1,0.2778139232270658
Robert Whittaker,Rafael Natal,0.002731960763011059,0.5294715447154472,0.14415584415584415,0.04365904365904366,0.49514563106796117,0.1,1,0.4907332796132151
Sergio Pettis,Chris Kelades,0.016302499371440946,0.4372759856630824,0.1578544061302682,0.5104895104895105,0.43157894736842106,0.1,1,0.34143049932523617
Carla Esparza,Juliana Lima,0.027922573784073024,0.3059628543499511,0.1644518272425249,0.7326007326007326,0.42857142857142855,0.1,1,0.2778139232270658
Glover Teixeira,Rashad Evans,0.016302499371440946,0.48484848484848486,0.1717171717171717,0.19444444444444445,0.3404255319148936,0.464,0.36,0.34143049932523617
Rose Namajunas,Tecia Torres,0.04742587317756678,0.4134897360703812,0.13942307692307693,0.8264462809917356,0.4444444444444444,0.1,1,0.19871794871794873
Khabib Nurmagomedov,Darrell Horcher,6.825602910446286e-8,0.6073059360730593,0.14761904761904762,0.43010752688172044,0.3103448275862069,0.21822222222222223,0.8633333333333333,0.7757575757575758
Cub Swanson,Hacran Dias,0.47502081252106,0.36784836784836783,0.18256410256410255,0.25675675675675674,0.5679012345679012,0.1,1,0.022688598979013097
Beneil Dariush,Michael Chiesa,0.043107254941086116,0.2960784313725491,0.21118012422360247,0.6870229007633588,0.5982905982905983,0.24888888888888885,0.6333333333333333,0.21447824412783995
Bethe Correia,Raquel Pennington,0.9820137900379085,0.1176813768387715,0.40663326999481775,0.3978978978978979,0.744114636642784,0.1,1,0.33035714285714285
John Dodson,Manvel Gamburyan,2.0342697805520653e-4,0.48695652173913045,0.11942554799697656,0.125,0.6274217585692996,0.4876666666666667,0.12333333333333334,0.6181818181818182
Ben Rothwell,Junior Dos Santos,0.52497918747894,0.5135566188197767,0.48000000000000004,0.38016528925619836,0.11538461538461539,0,1,0.022688598979013097
Maryna Moroz,Cristina Stanciu,0.039165722796764356,0.47161194173357046,0.3246753246753247,0.7311139564660691,0.42857142857142855,0.1,1,0.22962962962962952
Mark Hunt,Frank Mir,0.057324175898868755,0.5444531864673485,0.510989010989011,0,0.7534246575342466,0.43966666666666665,0.6033333333333334,0.16521739130434787
Hector Lombard,Neil Magny,0.9002495108803148,0.3643578643578644,0.2112396307979904,0.19771863117870722,0.279126213592233,0.14233333333333334,0.7177777777777777,0.045454545454545414
Conor McGregor,Nate Diaz,4.7581761883833595e-4,0.7823613086770982,0.22981366459627328,0,0.6363636363636364,0.21066666666666667,0.92,0.5822510822510822
Holly Holm,Miesha Tate,0.004070137715896128,0.4471153846153846,0.25757575757575757,0.0963855421686747,0.6666666666666666,0.010000000000000009,0.94,0.4642857142857143
Gian Villante,Ilir Latifi,0.969231140642852,0.2847222222222222,0.6031042128603105,0.1891891891891892,0,0.1,1,0.2645074224021593
Corey Anderson,Tom Lawlor,0.009951801866904324,0.28,0.2676518883415435,0.25806451612903225,0.3356643356643357,0.1,1,0.391705069124424
Amanda Nunes,Valentina Shevchenko,0.52497918747894,0.452353616532721,0.3157894736842105,0.29936305732484075,0.30612244897959184,0.1,1,0.022688598979013097
Darren Elkins,Chas Skelly,0.9644288107273639,0.13333333333333333,0.33356824054498474,0.45132743362831856,0.7295081967213115,0.1,1,0.24420677361853826
Anderson Silva,Michael Bisping,0.0060598014915841155,0.6540390935824252,0.21117918463051205,0,0.1413373860182371,0,1,0.43482587064676614
Gegard Mousasi,Thales Leites,0.004070137715896128,0.3419827012641384,0.19130850670666755,0.3225806451612903,0.6225,0.1,1,0.4642857142857143
Francisco Rivera,Brad Pickett,0.05215356307841774,0.4787784679089027,0.2680715335268609,0.08484848484848485,0.529320987654321,0.1,1,0.182311222361285
Donald Cerrone,Alex Oliveira,0.0066928509242848554,0.5998763141620285,0.2673992673992674,0.5949895615866388,0.26153846153846155,0.449,0.51,0.4266994266994268
Derek Brunson,Roan Carneiro,0.0012293986212774202,0.5693560171172112,0.23929840110357442,0.13468013468013468,0.47829036635006783,0.44733333333333336,0.5266666666666666,0.5380326563122262
Dennis Bermudez,Tatsuya Kawajiri,0.0015011822567369917,0.45751633986928103,0.1547945205479452,0.5185185185185185,0.6571428571428571,0.1,1,0.527055223257755
Marion Reneau,Ashlee Evans-Smith,0.027922573784073024,0.44691358024691363,0.2755825734549139,0.5673758865248227,0.2833333333333333,0.1,1,0.2778139232270658
Johny Hendricks,Stephen Thompson,0.0047257126023954816,0.3998362445414847,0.2676767676767677,0.17391304347826086,0.14285714285714285,0.42966666666666664,0.7033333333333334,0.4537346711259755
Roy Nelson,Jared Rosholt,0.47502081252106,0.5581395348837209,0.1992591449297731,0.05813953488372093,0.24433249370277077,0.1,1,0.022688598979013097
Ovince Saint Preux,Rafael Feijao,5.258334807966399e-4,0.7553314597454126,NA,0,NA,NA,NA,0.5778072502210433
Joseph Benavidez,Zach Makovsky,5.258334807966399e-4,0.29856935517312877,0.12825269968127112,0.6532258064516129,0.3548895899053628,0.1,1,0.5778072502210433
Ray Borg,Justin Scoggins,0.030768859357148008,0.4142396735755891,0.13770094024871093,0.8251457119067444,0.296411856474259,0.1,1,0.2645074224021593
Anthony Johnson,Ryan Bader,0.009951801866904324,0.7291666666666666,0.22427035330261136,0,0.5846153846153846,0.4713333333333333,0.2866666666666667,0.391705069124424
Josh Barnett,Ben Rothwell,0.06913842034334682,0.4107142857142857,0.38461538461538464,0.7368421052631579,0.15789473684210525,0.216,0.88,0.12878787878787873
Iuri Alcantara,Jimmie Rivera,0.9608342772032357,0.352787456445993,0.19924150074495461,0.4925053533190578,0.1976659372720642,0.1,1,0.22962962962962952
Tarec Saffiedine,Jake Ellenberger,0.007391541344281971,0.2962463907603465,0.24675324675324675,0.29873039581777444,0.23809523809523808,0.1,1,0.4183350895679663
Rafael Natal,Kevin Casey,0.03557118927263618,0.27080521817363923,0.37706043956043955,0.421455938697318,0.38752783964365256,0.11383333333333334,0.9077777777777778,0.24420677361853826
Dustin Ortiz,Wilson Reis,0.0060598014915841155,0.29292929292929293,0.20344622697563874,0.36,0.6572164948453608,0.1,1,0.43482587064676614
TJ Dillashaw,Dominick Cruz,0.05215356307841774,0.30706075533661736,0.23333333333333334,0.19161676646706588,0.2631578947368421,0,1,0.182311222361285
Anthony Pettis,Eddie Alvarez,0.0013585199504289591,0.5429864253393666,0.14354066985645933,0.4090909090909091,0.35714285714285715,0.1,1,0.532608695652174
Travis Browne,Matt Mitrione,0.039165722796764356,0.6212121212121212,0.41798941798941797,0.1935483870967742,0.07834101382488479,0.10850000000000001,0.9433333333333334,0.22962962962962952
Robbie Lawler,Carlos Condit,0.47502081252106,0.3142857142857143,0.3529411764705882,0.12087912087912088,0.3023255813953488,0,1,0.022688598979013097
Stipe Miocic,Andrei Arlovski,0.009951801866904324,0.4447884416924665,0.26096491228070173,0.0792838874680307,0.1743119266055046,0.482,0.18,0.3933823529411764
Michael McDonald,Masanori Kanehara,2.7535691114583473e-5,0.6455284552845528,0.10671805435577114,0,0.36435124508519,0.238,0.715,0.6753246753246753
Dustin Poirier,Joe Duffy,0.9426758241011313,0.3081081081081081,0.5686274509803921,0.32653061224489793,0.38095238095238093,0.1,1,0.16521739130434787
Rafael Dos Anjos,Donald Cerrone,0.039165722796764356,0.3167701863354037,0.31547619047619047,0.4418604651162791,0.37777777777777777,0.478,0.22,0.22962962962962952
Junior Dos Santos,Alistair Overeem,0.013386917827664779,0.7192982456140351,0.21929824561403508,0,0.21739130434782608,0.20377777777777775,0.9716666666666667,0.36250948646597525
Michael Johnson,Nate Diaz,0.0013585199504289591,0.3325251771726967,0.23076923076923078,0.17877447883765002,0.6857142857142857,0.1,1,0.532608695652174
Randa Markos,Karolina Kowalkiewicz,0.043107254941086116,0.24697594791052738,0.19359052106171573,0.7825,0.464,0.1,1,0.21447824412783995
Charles Oliveira,Myles Jury,0.9568927450589139,0.32429718875502006,0.3889931207004378,0.7773851590106007,0.16605166051660517,0.43833333333333335,0.6166666666666667,0.21447824412783995
CB Dollaway,Nate Marquardt,3.7060614062639654e-4,0.5507149240393209,0.2159090909090909,0.178117048346056,0.4117647058823529,0.2604444444444444,0.5466666666666666,0.5925925925925926
Sarah Kaufman,Valentina Shevchenko,0.47502081252106,0.22501130710085931,0.2553283565941794,0.31843575418994413,0.3089171974522293,0.1,1,0.022688598979013097
Nik Lentz,Danny Castillo,0.06913842034334682,0.24542441273958782,0.24450756894753875,0.38256819693945443,0.39,0.1,1,0.12878787878787873
Jose Aldo,Conor McGregor,0.47502081252106,0.3701298701298701,0.48435544430538174,0.3617021276595745,0.07780979827089338,0.49566666666666664,0.043333333333333335,0.022688598979013097
Chris Weidman,Luke Rockhold,0.057324175898868755,0.398972602739726,0.3339130434782609,0.27461139896373055,0.525,0.054400000000000004,0.91,0.16521739130434787
Jacare Souza,Yoel Romero,0.06913842034334682,0.40751173708920185,0.3610421836228288,0.6892655367231638,0.07749077490774908,0.1,1,0.12878787878787873
Demian Maia,Gunnar Nelson,0.9088770389851438,0.2813852813852814,0.29166666666666663,0.7017543859649122,0.4166666666666667,0.1,1,0.06775067750677505
Max Holloway,Jeremy Stephens,3.0344703002891917e-4,0.42666666666666664,0.17665130568356374,0.34375,0.2523364485981308,0.1,1,0.600790513833992
Urijah Faber,Frankie Saenz,1.507103580597574e-4,0.5521885521885521,0.08608058608058608,0.7258064516129032,0.4444444444444444,0.1,1,0.62642684192321
Tecia Torres,Jocelyn Jones-Lybarger,0.0047257126023954816,0.25396825396825395,0.22501760846194718,0.42857142857142855,0.4133251079580506,0.1,1,0.4537346711259755
Frankie Edgar,Chad Mendes,0.07585818002124355,0.23076923076923078,0.31221719457013575,0.3142857142857143,0.21311475409836064,0.45066666666666666,0.49333333333333335,0.1093518060366156
Edson Barboza,Tony Ferguson,0.9426758241011313,0.24287856071964017,0.4852941176470588,0.2602739726027397,0.52,0.22799999999999998,0.79,0.16521739130434787
Tatsuya Kawajiri,Jason Knight,0.0060598014915841155,0.4148550724637681,0.24634794156706508,0.7407407407407407,0.6978851963746223,0.1,1,0.43482587064676614
Rose Namajunas,Paige VanZant,0.9308615796566533,0.38095238095238093,NA,0.7916666666666666,NA,0.01722222222222223,0.8966666666666666,0.12878787878787873
Jim Miller,Michael Chiesa,0.9426758241011313,0.2875457875457875,0.29569892473118276,0.6934306569343066,0.574468085106383,0.2273333333333333,0.795,0.16521739130434787
Aljamain Sterling,Johnny Eduardo,1.5112095440975134e-5,0.540522302449558,0.13699174868277164,0.6838602329450915,0.29275808936825887,0.20933333333333332,0.93,0.6894262683736369
Benson Henderson,Jorge Masvidal,0.014774031693273055,0.2922199114808297,0.25633116883116885,0.4829059829059829,0.5620014503263234,0,1,0.35214211076280044
Dong Hyun Kim,Dominic Waters,1.3709572068578448e-6,0.5250836120401339,0.1312169312169312,0.38461538461538464,0.43103448275862066,0.43633333333333335,0.6366666666666667,0.735042735042735
Neil Magny,Kelvin Gastelum,0.9975273768433653,0.23905723905723905,0.5397727272727273,0.36507936507936506,0.6071428571428571,0,1,0.4971715901948461
Ricardo Lamas,Diego Sanchez,3.7060614062639654e-4,0.41666666666666663,0.1534090909090909,0.375,0.4,0.1,1,0.5925925925925926
Jussier Formiga,Henry Cejudo,0.9999417087343389,0.16954390451832907,0.2913816689466484,0.7712944332662642,0.17098445595854922,0.1,1,0.6556776556776557
Ronda Rousey,Holly Holm,2.902311985211097e-6,0.887218045112782,0.11559139784946236,1,0.2682926829268293,0.25355555555555553,0.5983333333333334,0.7223529411764705
Joanna Jedrzejczyk,Valerie Letourneau,7.991959892315218e-11,0.8166666666666667,0.09263157894736843,0,0.42857142857142855,0,1,0.8357723577235773
Mark Hunt,Antonio Silva,0.0047257126023954816,0.6874304783092325,0.28080326752893126,0,0.2896551724137931,0.42633333333333334,0.7366666666666667,0.4537346711259755
Uriah Hall,Robert Whittaker,0.05215356307841774,0.431784107946027,0.2625,0.1532258064516129,0.21052631578947367,0.1,1,0.182311222361285
Stefan Struve,Jared Rosholt,0.04742587317756678,0.5686274509803921,0.19153225806451613,0.38095238095238093,0.3103448275862069,0.1,1,0.19871794871794873
Vitor Belfort,Dan Henderson,0.002731960763011059,0.7719298245614035,0.2924628450106157,0,0.11741682974559686,0.45766666666666667,0.42333333333333334,0.49163449163449163
Glover Teixeira,Patrick Cummins,8.271722285166639e-5,0.7666666666666666,0.11777815875192868,0.26666666666666666,0.4435857805255023,0.25066666666666665,0.62,0.6458252427184465
Thomas Almeida,Anthony Birchak,8.271722285166639e-5,0.6306620209059234,0.21115126484254002,0.14893617021276595,0.34959349593495936,0.41200000000000003,0.88,0.6458252427184465
Fabio Maldonado,Corey Anderson,0.9999938558253978,0.14957264957264957,0.3812795191069128,0.24242424242424243,0.35714285714285715,0.1,1,0.7083333333333334
Clay Guida,Thiago Tavares,0.03557118927263618,0.20938818565400844,0.34090909090909094,0.39215686274509803,0.7692307692307693,0.487,0.13,0.24501424501424496
Aisling Daly,Ericka Almeida,0.9002495108803148,0.17470760233918128,0.31711409395973156,0.6118721461187214,0.8224852071005917,0.1,1,0.045454545454545414
Darren Elkins,Rob Whiteford,0.05215356307841774,0.26626826029216466,0.2828054298642534,0.6438746438746439,0.29473684210526313,NA,NA,0.182311222361285
Daniel Cormier,Alexander Gustafsson,0.009013298652847822,0.4666666666666667,0.2225,0.5925925925925926,0.25925925925925924,0,1,0.4008495416946122
Ryan Bader,Rashad Evans,0.9241418199787566,0.20689655172413793,0.2957393483709273,0.31645569620253167,0.3333333333333333,0.1,1,0.1093518060366156
Joseph Benavidez,Ali Bagautinov,0.002025320389049882,0.3246753246753247,0.18518518518518517,0.5714285714285714,0.3902439024390244,0.1,1,0.5095693779904307
Jessica Eye,Julianna Pena,0.9918374288468401,0.16073968705547653,0.38181818181818183,0.3142857142857143,0.47058823529411764,0.1,1,0.4097222222222222
Rose Namajunas,Angela Hill,0.0060598014915841155,0.48664810805237657,0.15500693802035154,0.8316326530612245,0.3954050785973398,0.44433333333333336,0.5566666666666666,0.43617232479650586
Chris Cariaso,Sergio Pettis,0.9758729785823308,0.19012345679012346,0.28576563623292595,0.33649289099526064,0.302158273381295,0.1,1,0.2962962962962963
Josh Barnett,Roy Nelson,0.0018329389424928053,0.5725806451612903,0.2672727272727273,0.4117647058823529,0.12408759124087591,0,1,0.5155406391361448
Gegard Mousasi,Uriah Hall,7.096703991005881e-4,0.45,0.15288220551378445,0.42857142857142855,0.2982456140350877,0.26111111111111107,0.5416666666666666,0.5647058823529412
Kyoji Horiguchi,Chico Camus,5.258334807966399e-4,0.3402856495125822,0.09167191105517097,0.23136049192928518,0.5203836930455635,0.1,1,0.5778072502210433
Takeya Mizugaki,George Roop,0.012128434984274237,0.33464360587002095,0.19068871969895862,0.3500464252553389,0.393633148054573,0.1,1,0.3725490196078431
Demetrious Johnson,John Dodson,5.0172164683764205e-5,0.38694638694638694,0.19576719576719576,0.6257110352673493,0.22330097087378642,0,1,0.6598056032018296
Andrei Arlovski,Frank Mir,0.05215356307841774,0.5503048780487805,0.4298245614035088,0.06542056074766354,0.358974358974359,0.1,1,0.182311222361285
Anthony Johnson,Jimi Manuwa,2.902311985211097e-6,0.38694638694638694,0.19111111111111112,0.6257110352673493,0.41025641025641024,0.2604444444444444,0.5466666666666666,0.7223529411764705
Jan Blachowicz,Corey Anderson,0.52497918747894,0.40476190476190477,0.20043103448275862,0.3902439024390244,0.29411764705882354,0.1,1,0.022688598979013097
Paige VanZant,Alex Chambers,1.3887943864771144e-11,NA,0.11213517665130568,NA,0.5797101449275363,0.13983333333333334,0.7344444444444445,0.8465909090909091
Francisco Rivera,John Lineker,0.9426758241011313,0.3219814241486068,0.45311214697011243,0.14893617021276595,0.16042780748663102,0.4573333333333333,0.4266666666666667,0.16521739130434787
Jessica Andrade,Raquel Pennington,0.039165722796764356,0.2651072124756335,0.236731843575419,0.5676691729323309,0.4682274247491639,0.20044444444444443,0.9966666666666667,0.22962962962962952
Max Holloway,Charles Oliveira,0.009013298652847822,0.5651162790697675,0.31056910569105695,0.11330049261083744,0.8187134502923976,0.46699999999999997,0.33,0.4008495416946122
Neil Magny,Erick Silva,0.9758729785823308,0.27371273712737126,0.5288736420811893,0.3916349809885932,0.7724137931034483,0.1,1,0.2962962962962963
Maryna Moroz,Valerie Letourneau,0.007391541344281971,0.55748031496063,0.18,0.781021897810219,0.5609756097560976,0.1,1,0.4183350895679663
Glover Teixeira,Ovince Saint Preux,0.9308615796566533,0.4212317838527816,0.42358803986710963,0.37341772151898733,0.11356466876971609,0.11833333333333335,0.8777777777777778,0.12878787878787873
Michael Johnson,Beneil Dariush,0.06913842034334682,0.3483568075117371,0.3168831168831169,0.1540785498489426,0.8527131782945736,0.1,1,0.12878787878787873
Derek Brunson,Sam Alvey,9.577170524602394e-4,0.4043247654018768,0.24212752624157918,0.4740834386852086,0.13524731926668973,0.45366666666666666,0.4633333333333333,0.55070281124498
Sara McMann,Amanda Nunes,0.008162571153159897,0.338750527648797,0.30286168521462636,0.33210332103321033,0.1906158357771261,0.44233333333333336,0.5766666666666667,0.4097222222222222
Ray Borg,Geane Herrera,3.7060614062639654e-4,0.6349206349206349,0.16645790757465884,0.7727272727272727,0.6193548387096774,0.1,1,0.5925925925925926
Dustin Ortiz,Willie Gates,1.7863272981181853e-4,0.4984802431610942,0.1336996336996337,0.5967741935483871,0.2753623188405797,0.12033333333333332,0.8644444444444445,0.6205468694224318
Frankie Saenz,Sirwan Kakai,0.9088770389851438,0.1723772518544684,0.29801980198019806,0.3794642857142857,0.3103448275862069,0.1,1,0.06775067750677505
Ronda Rousey,Bethe Correia,6.914400106935423e-13,1,0.09108159392789374,0,0.34782608695652173,0.4886666666666667,0.11333333333333333,0.861111111111111
Mauricio Rua,Rogerio Nogueira,0.014774031693273055,0.5286195286195285,0.2609899619245414,0.08759124087591241,0.258160237388724,0.1,1,0.35214211076280044
Stefan Struve,Minotauro Nogueira,0.03557118927263618,0.5442834138486312,0.2609899619245414,0.26356589147286824,0.258160237388724,NA,NA,0.24420677361853826
Antonio Silva,Soa Palelei,0.969231140642852,0.37116590772403124,0.6463046757164405,0.4715909090909091,0,0.25755555555555554,0.5683333333333334,0.2645074224021593
Claudia Gadelha,Jessica Aguilar,3.0344703002891917e-4,0.3557312252964427,0.14646464646464646,0.4864864864864865,0.6296296296296297,0.1,1,0.600790513833992
Demian Maia,Neil Magny,0.012128434984274237,0.36868686868686873,0.16374269005847952,0.7936507936507936,0.3076923076923077,0.22844444444444445,0.7866666666666666,0.3725490196078431
Rafael Feijao,Patrick Cummins,0.9720774262159271,NA,0.3383838383838384,NA,0.143646408839779,NA,NA,0.2778139232270658
Iuri Alcantara,Leandro Issa,0.009951801866904324,0.47996272134203166,0.22305764411027568,0.2289156626506024,0.8097165991902834,0.1,1,0.391705069124424
TJ Dillashaw,Renan Barao,0.024127021417669196,0.48214285714285715,0.30724637681159417,0.20454545454545456,0.4222222222222222,0.07533333333333335,0.7791666666666667,0.2962962962962963
Miesha Tate,Jessica Eye,0.024127021417669196,0.2648221343873518,0.2225,0.6779661016949152,0.25925925925925924,0.1,1,0.2962962962962963
Edson Barboza,Paul Felder,0.05215356307841774,0.431784107946027,0.34293811998110535,0.1532258064516129,0.16408668730650156,0.1,1,0.182311222361285
Gian Villante,Tom Lawlor,0.01798620996209156,0.40197044334975374,0.2538659793814433,0.10326086956521739,0.5087209302325582,0.26066666666666666,0.545,0.33035714285714285
Eddie Wineland,Bryan Caraway,0.06913842034334682,0.3005328005328005,0.3364978902953586,0.2118380062305296,0.7885304659498208,0.1,1,0.12878787878787873
Michael Bisping,Thales Leites,0.07585818002124355,0.34936479128856623,0.3492063492063492,0.208955223880597,0.5549738219895288,0,1,0.1093518060366156
Joanne Calderwood,Cortney Casey,0.014774031693273055,0.45690111052353255,0.22760290556900725,0.23295454545454544,0.6428571428571429,0.1,1,0.35214211076280044
Frank Mir,Todd Duffee,0.9720774262159271,0.4105263157894737,0.670940170940171,0.5161290322580645,0,0.4756666666666667,0.24333333333333335,0.2778139232270658
Josh Thomson,Tony Ferguson,0.9933071490757153,0.20855614973262032,0.41974025974025975,0.42857142857142855,0.35185185185185186,0.1,1,0.4266994266994268
Holly Holm,Marion Reneau,0.009013298652847822,0.35064935064935066,0.27730294396961064,0.14792899408284024,0.5634920634920635,0.1,1,0.4008495416946122
Jessica Andrade,Sarah Moras,1.2339457598623172e-4,0.49096385542168675,0.13468921863650513,0.5121951219512195,0.6551724137931034,0.1,1,0.6333333333333333
Jake Ellenberger,Stephen Thompson,0.9890130573694068,0.266347687400319,0.5714285714285714,0.3197278911564626,0.07142857142857142,0.41033333333333333,0.8966666666666666,0.3822760750772155
